Question ID,Question Number,Question Content,Image ID,User ID
b2310,2,What do you like to do at the beach?,338544,250
b2311,1,How do you decorate your bedroom?,494671,250
b2312,2,What gives you comfort?,494671,250
b2317,1,How many people do you think can fit on this vehicle?,290136,251
b2318,2,What time of day do you think this photograph was taken?,290136,251
b2321,1,How much do you think the red boat costs?,27777,251
b2322,2,Who do you think owns the red boat?,27777,251
b2325,1,Can you easily see what is in the image?,431043,251
b2326,2,Why do you think the image is blurry?,431043,251
b2327,1,How tall do you think this person is?,204489,251
b2328,2,What ethnic background do you think this person is from?,204489,251
b2329,1,What types of TV shows are best for dogs?,28878,252
b2330,2,What are some ways to manage the cables behind your electronic equipment?,28878,252
b2331,1,What types of downhill snow sports exist?,275685,252
b2332,2,Is downhill skiing dangerous?,275685,252
b2333,1,Is working in a kitchen enjoyable?,47680,252
b2334,2,What types of plates are best for a commercial restaurant?,47680,252
b2335,1,What are the best cakes for a birthday party?,493114,252
b2336,2,What year did the transformers TV show go off the air?,493114,252
b2337,1,In what country is cross country skiing most popular?,402224,252
b2338,2,How do you stay hydrated during outdoor winter sports?,402224,252
b2349,1,What color is the man's shirt?,307150,255
b2350,2,What type of terrain is the man riding on?,307150,255
b2357,1,Do you think the sheep is enjoying this event?,115251,255
b2358,2,How is the boy in the yellow shirt helping the boy riding the sheep?,115251,255
b2359,1,Do you think this woman is looking at pictures of a person she knows?,508749,255
b2360,2,Where do you think the woman is sitting with her laptop?,508749,255
b2361,1,Is this a graduation?,364455,257
b2362,2,Are these the rich elite?,364455,257
b2365,1,What body of water is this?,381547,257
b2366,2,What are these remnants?,381547,257
b2371,1,Who do you think is flying the kites?,423107,255
b2372,2,Do you think the two people in this picture are flying kites or just watching?,423107,255
b2373,1,Are they playing baseball on a video game?,552453,257
b2374,2,Why is that one person not playing?,552453,257
b2377,1,Where is this picture taken?,270716,257
b2378,2,Whose land is selling timber?,270716,257
b2379,1,Is this in Pakistan?,23951,257
b2380,2,Are there any storms around?,23951,257
b2385,1,Does this pizza have appetizing toppings?,149712,255
b2386,2,Why is the pizza on the mesh rack?,149712,255
b2411,1,Is she by herself on the field?,379613,261
b2412,2,How many years did she train?,379613,261
b2413,1,What good news did they receive?,183740,263
b2414,2,Did someone tell funny joke?,183740,263
b2415,1,What are they celebrating?,514346,263
b2416,2,Is this a special occasion?,514346,263
b2417,1,Where are they going?,123552,261
b2418,2,Who is going to ride the bike?,123552,261
b2419,1,Which animal is angry?,468891,264
b2420,2,What is the animal a the top thinking?,468891,264
b2421,1,Is this person a professional snowboarder?,565767,263
b2422,2,What are they thinking about?,565767,263
b2423,1,What country is the woman vacationing in?,331523,264
b2424,2,Is the sky cloudlesss?,331523,264
b2425,1,Is she winning the tennis match?,395178,263
b2426,2,How may years has she practiced? ,395178,263
b2427,1,How hot is today?,509255,264
b2428,2,Is the woman playing with her bff?,509255,264
b2429,1,How many girls are going?,104343,261
b2430,2,How many grown-ups will there be?,104343,261
b2431,1,Is the press conference delayed?,363957,264
b2432,2,HOw many reporters are present?,363957,264
b2433,1,How fast is he throwing the ball?,22482,263
b2434,2,Is his team winning? ,22482,263
b2435,1,How many people are at the table?,233902,261
b2436,2,What did they drink?,233902,261
b2437,1,Is the man lost?,403357,264
b2438,2,Is the phone call the man is making long distance?,403357,264
b2439,1,What is the being provided by the tube leading to the middle of the pan?,568640,265
b2440,2,What are the rods the individual is using made of?,568640,265
b2441,1,What is the speed of the tennis ball as it approaches the player?,151927,265
b2442,2,What is the best arm angle to deliver a tennis serve?,151927,265
b2443,1,Is the water cold?,556512,261
b2444,2,What ocean is this?,556512,261
b2445,1,What percentage of the traffic is cyclists?,385972,265
b2446,2,Where is the cyclists probable destination?,385972,265
b2447,1,What is the best camera on the market today?,460362,265
b2448,2,What is the best box construction for pizza delivery?,460362,265
b2449,1,How many words can a parrot learn?,80404,265
b2450,2,What is the average wingspan of a parrot?,80404,265
b2451,1,What is the color of the Frisby?,80426,269
b2452,2,Is the lady going to swim in the sea?,80426,269
b2455,1,Is he surfing?,534866,269
b2456,2,Is he going to fall in the river?,534866,269
b2459,1,Did she hit a home run?,553100,269
b2460,2,What team does she play for?,553100,269
b2461,1,Is she in the bathroom?,454894,269
b2462,2,What type of camera is she using?,454894,269
b2463,1,In what country is this restaurant?,64492,266
b2464,2,What meal of the day his this?,64492,266
b2465,1,Is the player going to commit a foul?,414314,269
b2466,2,What are the colors of the ball?,414314,269
b2467,1,How's the water today?,563617,273
b2468,2,Is learning to surf difficult,563617,273
b2471,1,I wonder what's in the Orange case?,369452,272
b2472,2,What statement or thought's was the artist hoping to generate by creating this piece? ,369452,272
b2473,1,Do these items all belong to the same person?,413903,266
b2474,2,Who took a bite out of the chocolate bar?,413903,266
b2475,1,Where do you think that the train is going?,206467,274
b2476,2,"Do you think that trains will ever be able to fly, like in back to the future?",206467,274
b2479,1,What is the best design for a bathroom?,139304,273
b2480,2,Do people close the door when the bathroom is empty?,139304,273
b2483,1,"Whose birthday is it, the man or the woman?",469293,274
b2484,2,What stories  could these people tell about each other's lives?,469293,274
b2485,1,Are these people two pairs of couples?,562845,266
b2486,2,What is the man going to do with the video of the women?,562845,266
b2487,1,Do you think that he is going to win the race?,251210,274
b2488,2,How many bones do you think that he has broken from motorcycle crashes?,251210,274
b2489,1,What is the man thinking about?,306439,275
b2490,2,What did the owner do to be able to afford this car?,306439,275
b2491,1,Was outdoors event cancelled?,86560,273
b2492,2,Is it raining outside?,86560,273
b2495,1,How big are the waves today? ,41658,272
b2496,2,What does it take to become a proficient surfer? ,41658,272
b2497,1,How long has the man been homeless?,48747,275
b2498,2,What led this man to living on the street?,48747,275
b2499,1,What is the interview about?,563545,274
b2500,2,Which hat do you like best and where do you think you can buy it?,563545,274
b2501,1,How far did the truck drive the fruit?,179209,275
b2502,2,How much money will those bananas bring at market?,179209,275
b2503,1,Is it true that left handed players have more options in sports?,262529,273
b2504,2,Do you prefer singles in doubles when playing tennis?,262529,273
b2505,1,How did this plane end up where it is?,316474,266
b2506,2,Is this plane functional?,316474,266
b2509,1,In what country was this photo taken?,47054,275
b2510,2,Is this man a professional photographer?,47054,275
b2513,1,How much milk do they get from that cow? ,393503,272
b2514,2,Ever wonder where the milk you bought at the store came from - where was that cow? ,393503,272
b2515,1,What are Gonzalez's batting statistics?,56313,266
b2516,2,Are there any runners on base?,56313,266
b2517,1,What are they getting ready to plant?,384157,278
b2518,2,How long does it take for the horse to get this field plowed,384157,278
b2519,1,Do you think this is her first time having cake?,8024,274
b2520,2,What presents do you think she will get?,8024,274
b2523,1,Who do you think is the better disc golfer?,127388,275
b2524,2,How long have these two known each other?,127388,275
b2525,1,What restaurant is this served at?,28797,278
b2526,2,What is the name of this menu item?,28797,278
b2527,1,Is cycling good exercise and a good way to get around?,390756,273
b2528,2,Should they close more roads so they can be used for recreation?,390756,273
b2531,1,Is it common for T-ball to use tennis balls for practice?,240490,279
b2532,2,What ages are eligible to participate in T-ball leagues?,240490,279
b2539,1,Wonder if these are all sisters?,544294,276
b2540,2,How long have they known each other?,544294,276
b2541,1,What is the score of this match?,473616,278
b2542,2,Has this player ever won at the Wimbledon Championships?,473616,278
b2543,1,How bad are the mosquitoes today? ,405057,272
b2544,2,What's the farthest distance someone can throw a Frisbee? ,405057,272
b2547,1,Is the officer using a mount for a special occasion?,7524,279
b2548,2,Is this crowd control for a parade?,7524,279
b2549,1,What is this sport called?,512838,278
b2550,2,Has this rider ever been kicked off a horse before?,512838,278
b2551,1,What type of company or entity is 350.org?,365175,276
b2552,2,Are they required to wear a blue sport coat?,365175,276
b2555,1,Why was I not invited. ,240046,280
b2556,2,Why is it not boy girl-boy girl?,240046,280
b2557,1,What's on TV tonight? ,539571,272
b2558,2,What type of camera and flash unit did you use to take this picture? ,539571,272
b2559,1,Is this a college baseball game?,424124,276
b2560,2,"Will he reach base by a hit, a walk or will he strike out?",424124,276
b2561,1,Is this called kitesurfing?,12386,278
b2562,2,Where is the best place to go to do this sport?,12386,278
b2563,1,Isn't AstroTurf bad for the legs and feet?,559553,279
b2564,2,Are college players required to keep hair off of the face?,559553,279
b2565,1,Is this another countries version of the blue angels?,338383,276
b2566,2,How many years of flying experience is required to be a part of this team?,338383,276
b2567,1,Where are all the other people?,344157,280
b2568,2,Are those flowers edible?,344157,280
b2569,1,Is it dangerous to ski around all of those trees?,380227,276
b2570,2,How much snowfall came in the last 24 hours?,380227,276
b2573,1,Isn't skateboarding on a public street considered illegal?,414422,279
b2574,2,Should the boy be riding on the skateboard without head protection?,414422,279
b2575,1,What kind of tv shows do asian men watch?,495233,284
b2576,2,Are the men in the picture related?,495233,284
b2579,1,Why is the woman walking in the street?,413923,284
b2580,2,What city is this?,413923,284
b2583,1,Did somebody recently have a birthday?,468518,279
b2584,2,Are the children making a surprise for their mother?,468518,279
b2585,1,Is this a mathematics class?,427169,284
b2586,2,What state is Seton Hall University in?,427169,284
b2589,1,Who did he learn to do that from?,461815,286
b2590,2,Why is he on a skateboard wearing crocs?,461815,286
b2591,1,Isn't that style of graffiti art pretty much passé?,143528,280
b2592,2,What the heck is that kid doing with the board?,143528,280
b2593,1,What made her get a tattoo of a cassette on her arm?,494208,288
b2594,2,Is she near-sighted or far-sighted?,494208,288
b2595,1,How many people have slept in this bed?,142051,287
b2596,2,What language do the ceramic busts speak?,142051,287
b2597,1,Is there a sale going on at this store?,379261,284
b2598,2,Do old people shop for cellular phones?,379261,284
b2601,1,What restaurant is she at eating pizza?,236184,286
b2602,2,Does she have a boyfriend?,236184,286
b2603,1,Why is her dress sticking out so much?,110596,284
b2604,2,Is this a commercial on tv?,110596,284
b2605,1,Why is that horse so calm?,155058,280
b2606,2,Is there any way we can stop this horrible process?,155058,280
b2607,1,How tall is the person taking this picture?,110084,286
b2608,2,What is the location of this zoo?,110084,286
b2609,1,What are they trying to fix?,487571,290
b2610,2,Are they trying to rescue someone at top?,487571,290
b2611,1,What makes the worst smelling shoes?,426829,287
b2612,2,What color is the lightest bird feathers?,426829,287
b2613,1,Is that seven AM or seven PM time?,107705,288
b2614,2,How many rooms does that building have?,107705,288
b2615,1,How long has she been doing this?,69578,280
b2616,2,Are there rocks in her future?,69578,280
b2619,1,How many more other baby elephants are there to feed today?,66406,286
b2620,2,Where is the babies mother?,66406,286
b2621,1,Are they trying to fix the road?,175047,290
b2622,2,How many hours do they work?,175047,290
b2623,1,How many bikes travel this bike lane in a days time?,136043,286
b2624,2,What street is this located in Chicago?,136043,286
b2625,1,What is the gender of the animal.,440311,290
b2626,2,Is she feeding the animal?,440311,290
b2627,1,How high is the highest baseball to have been popped up in the air?,171967,287
b2628,2,Are these baseball players good dancers?,171967,287
b2629,1,"Are these people waiting to eat a meal, or are they merely having drinks?",169600,291
b2630,2,"How long ago would you guess that this picture was taken, judging by the the cell phone in the woman's hand, and the apparent age of it?",169600,291
b2633,1,How many people pack food in their suitcases when they travel?,530397,287
b2634,2,Does one of the carts feel worse than the other because it doesn't have as much luggage?,530397,287
b2635,1,What is the woman looking for?,299029,290
b2636,2,Are the two man arguing.,299029,290
b2637,1,What coast do you think that is?,369598,288
b2638,2,How high do waves get on an average day?,369598,288
b2639,1,How many ties does this woman own?,441905,287
b2640,2,Is there money in the briefcase?,441905,287
b2643,1,Where is this located?,250916,290
b2644,2,Are those boats for sale?,250916,290
b2647,1,What is the most popular laptop brand?,130834,288
b2648,2,How many cups of coffee does America drink in an average day?,130834,288
b2649,1,What beach are you taking it to? ,335027,295
b2650,2,Is that nip in the back end of the sufboard normal? ,335027,295
b2651,1,How long are you baking it for?,85235,295
b2652,2,What's in the marinade?,85235,295
b2655,1,Do you know what brand of snowboard the rider might be riding?,480026,291
b2656,2,"Can you identify what sort of trees those especially slender ones are, in the background?",480026,291
b2657,1,How high does the ramp go?,260696,295
b2658,2,Do you do any jumps?,260696,295
b2661,1,Is this some kind of kite convention?,123214,295
b2662,2,How much consistent wind do you need to keep it up?,123214,295
b2663,1,When was the first laptop invented?,385401,288
b2664,2,What degree would you seek to become a computer coder?,385401,288
b2665,1,Where did you buy the board?,159554,295
b2666,2,How long do those things last if you're a heavy user?,159554,295
b2667,1,Why are those people shaking hands?,579533,296
b2668,2,"What exactly is going on there, some sort of ceremony?",579533,296
b2671,1,How cold is it there?,389133,296
b2672,2,Are those two racing or is that more of an informal skiing?,389133,296
b2677,1,"So why does it look like they shot a parakeet, anyway?",26504,296
b2678,2,"Why do they look happy over the fact that they shot it, enough to pose for a picture and smile?",26504,296
b2693,1,"That's a nice wave, I wonder where he's surfing?",79151,296
b2694,2,I wonder if the surfer does this often or if he's an amateur?,79151,296
b2695,1,"What sort of conference, or function is usually held in this room?",100300,291
b2696,2,What does the body language of the man pictured say about whether or not he is enjoying talking to the person on the other end of the line?,100300,291
b2697,1,How do you think this child is feeling?,204467,299
b2698,2,What do you think this child will do with the broccoli? ,204467,299
b2699,1,Do horses enjoy rides as much as their riders? ,243472,301
b2700,2,Why do women wear coats with skirts? ,243472,301
b2703,1,"I see an old CRT TV in that image, I wonder how long ago it was taken?",126047,296
b2704,2,Do you know what those people are talking about?,126047,296
b2713,1,Do you think the items in this photo belong to an older or younger person?,399825,299
b2714,2,What gender of person might own the items in this photo?,399825,299
b2719,1,Is this scene taking place indoors or outdoors?,388662,291
b2720,2,Is this woman not capable of tending to her teeth herself?,388662,291
b2727,1,Describe what this man is thinking?,90490,299
b2728,2,Where do you think this photo is taken?,90490,299
b2729,1,Why does the man have his laptop on the counter?,201940,306
b2730,2,What kind of site is he looking at?,201940,306
b2735,1,What do you think this person is feeling at this moment?,390797,310
b2736,2,Can you tell if this is a male or female person in this picture?,390797,310
b2737,1,Do you think they are going to save or capture this elephant?,125626,311
b2738,2,Are elephants friendly?,125626,311
b2739,1,Where might this be located?,369777,315
b2740,2,What do you think these people are doing?,369777,315
b2741,1,How long ago do you think this picture was taken?,29821,315
b2742,2,In what country do you think this picture was taken?,29821,315
b2743,1,Are these two brothers?,460885,312
b2744,2,"Are the two people working together on the same project and if so, why?",460885,312
b2745,1,Do you think this person is on vacation?,542832,315
b2746,2,What do you think this person is doing?,542832,315
b2747,1,Why is the lady wearing fire fighting equipment?,354772,306
b2748,2,Why is everyone laughing?,354772,306
b2753,1,Do you think this picture was staged or candid?,168488,315
b2754,2,What time of day do you think this image was taken?,168488,315
b2755,1,Is this young woman lost?,429096,311
b2756,2,Do you think it is safe to walk around barefoot?,429096,311
b2757,1,What product would you guess that this girl might have her eyes on?,529179,291
b2758,2,How can all these products can lay around uncovered in those containers for much of the day without becoming stale?,529179,291
b2763,1,Are you able to tell if this picture was taken in the United States or another country?,366313,310
b2764,2,Will the person with the dog cross this street after the dog finishes going to the bathroom?,366313,310
b2765,1,"Are street clocks still fashionable nowadays , or they fall in a different era?",356938,309
b2766,2,Are old school clocks still on time and who corrects them when they stop?,356938,309
b2767,1,Do these people know each other?,366925,315
b2768,2,Are these people working for the same company?,366925,315
b2769,1,Did Ben Franklin really catch lightening with a kite? ,546703,301
b2770,2,How much wind is too much when flying a kite? ,546703,301
b2771,1,Are video games good for children in your opinion?,462037,311
b2772,2,What was your favorite video game when you were a child?,462037,311
b2773,1,why are their only three people and yet four modes of transport,390935,314
b2774,2,what is the significance of the horse and cars and men being in color and the landscape in black and white?,390935,314
b2775,1,Where was this picture taken?,164680,317
b2776,2,How old are the kids in this picture?,164680,317
b2777,1,Would this be a beach that you would like to visit?,338597,299
b2778,2,Do you think this picture is taken in the morning or evening?,338597,299
b2781,1,Is the lady waiting on the bus?,429096,306
b2782,2,Who is she on the phone with?,429096,306
b2783,1,What type of area do you think this would be in? ,50658,310
b2784,2,Do you think this is in a rural part of a country?,50658,310
b2785,1,What can you build from abandoned pallets?,512625,309
b2786,2,Why we do not recycle old pallets into something else?,512625,309
b2787,1,What year was this picture taken?,39141,317
b2788,2,What is the name of the river?,39141,317
b2789,1,Is this skier an amateur?,522971,317
b2790,2,Does this person also snowboard?,522971,317
b2793,1,Is this man trying to hide what's in his hand?,239307,299
b2794,2,Why do you think the man in the background is trying to see what is in the other man's hand?,239307,299
b2795,1,Are women or men better tennis players? ,398099,301
b2796,2,Why do people wear shoes without socks? ,398099,301
b2797,1,Why do you think this man is wearing a tie?,179687,318
b2798,2,Why do you think his shirt is not properly tucked in?,179687,318
b2799,1,Which of these two girls looks more focused on the game?,357799,310
b2800,2,What did you base your answer on?,357799,310
b2801,1,If the wind is blowing in the same direction then why are the two subjects looking in different directions?,517362,312
b2802,2,What is the location of this kite flying? ,517362,312
b2805,1,Have you ever been in a shelter?,358300,311
b2806,2,What is your favorite pizza topping?,358300,311
b2807,1,What video game is this person playing?,405121,317
b2808,2,How much exercise can you get while gaming?,405121,317
b2809,1,Who decides what color is the pool water?,493983,309
b2810,2,Is jumping in the pool on a hot day - the most refreshing thing in the world?,493983,309
b2811,1,Has she just hit the tennis ball or is she waiting for the ball?,571158,306
b2812,2,Is this a casual game or a tournament game?,571158,306
b2813,1,How many games did this team win?,39708,317
b2814,2,How do you serve a tennis ball?,39708,317
b2815,1,What will this man do with the bananas after he finishes?,419171,310
b2816,2,Will they be sold in a marketplace or to a larger company?,419171,310
b2817,1,Is the skier holding his foot up because there's something wrong with his ski?,534633,318
b2818,2,Why isn't the skier ready to go?,534633,318
b2819,1,Are cell phones tracking every move of ours?,81463,309
b2820,2,Who is listening and spying our cell phones?,81463,309
b2821,1,Have you ever seen a baseball match?,329563,311
b2822,2,Do you think the player with a blue hat is going to hit the ball?,329563,311
b2823,1,Is this mother and daughter?,70339,306
b2824,2,Why is she in a wheel chair?,70339,306
b2825,1,Do you think her mom or her dad is taking this picture?,53897,320
b2826,2,Does she like the broccoli? ,53897,320
b2827,1,Is this the end of a tennis match where the loser congratulates the winner?,58831,312
b2828,2,Who are the players and what is the occasion?,58831,312
b2829,1,Are these two on there way back to work following a lunch hour?,105633,314
b2830,2,What is the relationship between these two women?,105633,314
b2831,1,Is this a weekend or weekday?,406245,322
b2832,2,What country is this?,406245,322
b2833,1,Are the players beginning or ending a match?,58831,318
b2834,2,What are the players talking about?,58831,318
b2837,1,Is this out of order?,557515,322
b2838,2,Is this in America?,557515,322
b2839,1,Is this some sort of ritual?,14159,320
b2840,2,What country is this?,14159,320
b2841,1,Why do you think this person has a snowboard in the library?,189280,321
b2842,2,What do you think the person in the photo is planning on doing?,189280,321
b2843,1,What and where is this horse show?,71441,312
b2844,2,What class of horse riding is this contestant in?,71441,312
b2845,1,Are the people in this photo beginners? ,528870,322
b2846,2,Is this in a city or suburb? ,528870,322
b2849,1,What state was this photo taken in?,578023,322
b2850,2,What will be the outcome of this play?,578023,322
b2851,1,What do you imagine is taking place in the game?,200910,321
b2852,2,What do you think is the background story of the person with the ball?,200910,321
b2853,1,Will drones become the first sentient robots during the robo apocalypse? ,402916,301
b2854,2,If Astroturf is synthetic why not make it another color besides green? ,402916,301
b2857,1,Do the other players think the girl will be able to kick the ball?,200910,318
b2858,2,Is the girl confident that she can kick the ball to help her team win the game?,200910,318
b2859,1,Where did that thing in the street come from?,190718,323
b2860,2,Have you ever tried to walk more than one dog at a time?,190718,323
b2861,1,Do you feel safe for this child?,559995,322
b2862,2,Are the people behind the parents?,559995,322
b2863,1,Is this training or an actual mission?,461835,320
b2864,2,Is this in the U.S. or some other country?,461835,320
b2867,1,What game of wii are they playing?,443673,312
b2868,2,Are they playing in teams and who is leading?,443673,312
b2869,1,"Where is the location of the man and dog in the photo, and where are they headed?",461835,321
b2870,2,What is the job of the man and dog?,461835,321
b2871,1,Why is the old woman on the bench dressed up?,189915,318
b2872,2,Is she waiting for someone?,189915,318
b2873,1,Do people purposely avoid eye contact on public transportation?,192524,325
b2874,2,Is motion sickness less of a problem on a subway train?,192524,325
b2875,1,Why isn't the groom helping the bride cut the cake?,250749,323
b2876,2,What is the man listening for? ,250749,323
b2877,1,What is the elephant doing for the humans?,83468,321
b2878,2,Where is this taking place?,83468,321
b2879,1,Are they dating?,460575,320
b2880,2,Is this a wedding reception?,460575,320
b2881,1,is the putter boat going to hit the green boat?,103581,314
b2882,2,"What ""business"" does the man have on the green boat, as the dog seems in a dangerous place?",103581,314
b2883,1,Do you think people who read from their phones read more text than those who read from books on public transportation?,192524,326
b2884,2,Is it easier to maintain better posture while reading on public transportation when using a smartphone or when reading from a hard copy?,192524,326
b2885,1,How common are black elephants?,329118,325
b2886,2,What do elephants eat?,329118,325
b2887,1,I wonder if the Womens National Soccer Team will ever stop disrespecting the national anthem by kneeling ?,200910,309
b2888,2,"Why do we call a game , played with feet - soccer , but we call a game played with hands - football?",200910,309
b2891,1,"What is the setting, i.e. location, of this horse and rider?",402762,324
b2892,2,Do vehicles traverse this same road?,402762,324
b2893,1,Which life is this cat on? ,294909,301
b2894,2,Are cat people more resourceful than dog people? ,294909,301
b2895,1,What do you think might be the background of the man in the photo?,229233,321
b2896,2,"What meal is this, and what are the types of foods in this place?",229233,321
b2897,1,How do you actually get to the toilet?,510225,323
b2898,2,Who would put toilet paper up and behind the toilet? ,510225,323
b2901,1,Is the elephant enjoying being ridden by people?,83468,327
b2902,2,Is this elephant domesticated or wild?,83468,327
b2903,1,Do they have to walk far?,547348,320
b2904,2,Is she in a group or just with one person?,547348,320
b2905,1,Why are these people crossing the river?,354220,324
b2906,2,Are elephants good swimmers?,354220,324
b2907,1,At what angle does a ski slope become prone to avalanches?,20711,325
b2908,2,Is it better to wear dark or light clothing when skiing?,20711,325
b2909,1,Is reading in bed helping this person relax more?,315568,326
b2910,2,How long do you think this person can sit there in bed and read that book?,315568,326
b2911,1,Who chose the panelists? ,46002,323
b2912,2,Why is everyone white? ,46002,323
b2913,1,Where do you think the police officer on the motorcycle is headed?,366414,326
b2914,2,What do you think the man in the yellow pants thinks of the police officer on the motorcycle?,366414,326
b2915,1,"Is this girl holding an umbrella because of the rain or the sun, as it looks to be dry outside",323448,328
b2916,2,In what country do you think this picture was taken?,323448,328
b2917,1,Is road skiing a new sport or pastime?,538977,327
b2918,2,What are these skiers thinking or feeling?,538977,327
b2919,1,Is there any practical benefit to having an umbrella with a white border?,258956,325
b2920,2,Are sun umbrellas common in Italy?,258956,325
b2921,1,What game are the two boys playing? ,298483,323
b2922,2,Is this part of an after school program? ,298483,323
b2923,1,Is this a restaurant or an institutional setting? ,265010,324
b2924,2,Is this located in New York?,265010,324
b2925,1,"Is there any reason why this person in a public kitchen isn't wearing gloves, hair net, or other protective gear?",265010,326
b2926,2,What food do you think they're preparing in this industrial kitchen?,265010,326
b2927,1,"why the disparity between the two seated on the left and seeming to be watching a sporting event, and the one to their right possible holding controllers?",267048,314
b2928,2,Why is the women behind the couch not interested in the TV the others appear to be watching?,267048,314
b2929,1,What beach was this taken in?,155198,328
b2930,2,Was this an occasion or festival?,155198,328
b2931,1,How deep are deep dish pizzas generally?,285634,325
b2932,2,Did the deep dish pizza really originate in Chicago?,285634,325
b2933,1,What emotion is this woman feeling? ,426776,327
b2934,2,What job does this woman have?,426776,327
b2937,1,How young do you think this child playing baseball is?,150614,326
b2938,2,Do you think that children who wear loose-fitting helmets are at more risk of brain injury than those wearing properly fitted helmets?,150614,326
b2939,1,Is this a tour bus?,410173,328
b2940,2,What is the destination of the bus and what country/city?,410173,328
b2941,1,Are these colors part of a trademark?,207976,324
b2942,2,Who is this man smiling at?,207976,324
b2947,1,Is this boy by himself or is he looking at friends?,259652,328
b2948,2,Where is this?,259652,328
b2949,1,Why do you think the zebra is standing like that?,251502,329
b2950,2,What do you think the zebra is looking at?,251502,329
b2951,1,Why is the man halfway on the ground?,184697,328
b2952,2,Did this game end with the yellow team winning?,184697,328
b2955,1,Where does this scene of suitcases being raised or lowered take place?,202076,327
b2956,2,Do you think this is a normal occurrence or are these circumstances out of the ordinary?,202076,327
b2959,1,What is the women with the umbrella facing a display on the street that is to covered in plastic to see anything much?,146313,314
b2960,2,If the women in the foreground is waiting for a pick up via a bus or car the why is she not facing the other way?,146313,314
b2963,1,Am I witnessing preparation for a shuttle launch or a return? ,112410,324
b2964,2,Where geographically are the men in red vests located?,112410,324
b2967,1,When do you suppose this photo was taken (what year)?,229919,327
b2968,2,What emotions are being felt by the child on the left? How about the child on the right?,229919,327
b2971,1,Where is this sign located?,281160,331
b2972,2,"What does the ""E."" and ""W."" stand for?",281160,331
b2975,1,What are those people doing there?,195472,331
b2976,2,Where is this place located?,195472,331
b2977,1,Do you think these horses are communicating with each other?,187401,329
b2978,2,Which color mane do you prefer?,187401,329
b2979,1,What airport is this?,381107,331
b2980,2,What time of year is this?,381107,331
b2981,1,Who does the horse belong to?,441108,331
b2982,2,Will the toddler pet the horse?,441108,331
b2983,1,Where is this man?,150821,331
b2984,2,Is this man healthy?,150821,331
b2985,1,How long do you think he's had that board?,441633,329
b2986,2,"After he's done posing for the picture, do you think he's going to turn around and take the path in the same direction as the other people are going?",441633,329
b2987,1,Why is he using a toothbrush?,340220,329
b2988,2,Do you think he gets nervous standing with his beard close to the stove?,340220,329
b2989,1,Do you think that's safe?,138100,329
b2990,2,Do you think they're frightened?,138100,329
b2991,1,Do you think root beer today is as popular as it was in the 1950's?,294325,332
b2992,2,"Which has more caffeine, Barq's rootbeer or cola?",294325,332
b2993,1,Is this Christmas Day?,346250,335
b2994,2,What are they going to do next?,346250,335
b2995,1,What sort of event are these people at?,41745,339
b2996,2,How are the three people in the foreground connected?,41745,339
b2997,1,Is this unusual weather for the area?,185663,335
b2998,2,Where are these women going?,185663,335
b2999,1,Why did the person pick this location?,499120,339
b3000,2,Where is this field located?,499120,339
b3001,1,What kind of information do you think she is seeing?,122631,334
b3002,2,Do you think her boyfriends is texting her?,122631,334
b3003,1,What kind of kite is she/he using?,499120,337
b3004,2,Where did you learn to fly a kite?,499120,337
b3005,1,Who owns the boat?,99678,339
b3006,2,When was the boat last used?,99678,339
b3007,1,What is the teddy bear a mascot of?,276870,336
b3008,2,"Is the man holding the teddy, or the teddy holding the man?",276870,336
b3009,1,Who do you think won the match?,247545,338
b3010,2,Do you think that the crowd enjoyed watching this match?,247545,338
b3011,1,Is this gentleman giving a presentation?,276870,335
b3012,2,What content is he delivering?,276870,335
b3013,1,Which dog is older?,46592,339
b3014,2,When did the man get married?,46592,339
b3015,1,Who took this picture?,172501,339
b3016,2,Does the woman know the person who is taking her picture?,172501,339
b3017,1,Do you think that the man likes birds?,458914,338
b3018,2,How tall do you think that building is?,458914,338
b3019,1,What is the cost of ski rentals in Colorado?,114978,336
b3020,2,How old do you have to be to take ski lessons?,114978,336
b3021,1,How old do you think the zebra is?,473587,343
b3022,2,Do you think the zebra is loney?,473587,343
b3023,1,Where is this beach located?,29324,337
b3024,2,How long have you guys been surfing?,29324,337
b3025,1,Are these ladies waiting to see a parade?,2135,335
b3026,2,Is the weather extremely hot?,2135,335
b3027,1,Is this guy playing against an opponent or is he just standing there to pose for a picture?,247545,341
b3028,2,How many tennis rackets does this person own?,247545,341
b3029,1,Why are they dressed as bananas?,518472,346
b3030,2,Whose birthday is it?,518472,346
b3031,1,Do you think this could be the winning hit of the game?,87602,334
b3032,2,I wonder what the score is?,87602,334
b3033,1,Why are the cows sleeping in the middle of the road?,262670,346
b3034,2,"Where was this photo taken, and when?",262670,346
b3035,1,What do you do when your refrigerator door comes off?,305600,344
b3036,2,How strong do you have to be to pull a refrigerator door off?,305600,344
b3037,1,What kind of room does this chair reside in?,15906,335
b3038,2,Who usually sits here?,15906,335
b3039,1,Is the dog older than it's owner?,46592,340
b3040,2,Does the dog always pose for pictures?,46592,340
b3041,1,"Do you think one of them is a beginner and the other an instructor?
",114978,342
b3042,2,Are those antenna on their backs? For radios? Or air lift?,114978,342
b3043,1,What do the people in the back think of the trick?,201929,337
b3044,2,What trick is he performing?,201929,337
