Question ID,Question Number,Question Content,Image ID,User ID
b318,2,Are the other people in the back possibly eavesdropping on what could be one of these two peoples' birthday celebration?,469293,36
b319,1,Is this man going to use the computer or the piano?,201940,34
b320,2,Does this man look confused or concentrated?,201940,34
b321,1,Is this dog goal to land the fall or fail it?,491831,34
b322,2,Why is the man positioned like that?,491831,34
b323,1,How many people are in the picture?,70339,37
b324,2,What color is the flowers?,70339,37
b325,1,"The bathroom may look clean, but does it smell good? It doesn't even have a shallot bowl.",47054,36
b326,2,Does this seem like a Tinder worthy picture if you can't see this person's face? They're probably a creative,47054,36
b327,1,Where is this picture taken?,189915,37
b328,2,What does the lady on the bench have in her hand?,189915,37
b329,1,What animal is shown here?,195472,37
b330,2,What are the people doing?,195472,37
b331,1,What type of dog is in the image?,461835,37
b332,2,What is the man doing?,461835,37
b333,1,How often does the individual in the green coat get on this train? Is it a daily thing to get to work or are they on vacation?,211788,36
b334,2,How long do you think the conductor run this antique looking train? ,211788,36
b335,1,What genre of music is being performed?,211686,37
b336,2,What song is she singing?,211686,37
b337,1,when did this event take place?,90490,39
b338,2,what is the man doing on the computer?,90490,39
b339,1,Is this person performing for someone else not present?,14244,39
b340,2,Is this person a professional?,14244,39
b341,1,Where is this person traveling to?,46942,39
b342,2,Where is this location?,46942,39
b343,1,Who is he talking to on the phone?,150821,39
b344,2,Is the conversation pleasant?,150821,39
b345,1,When was this picture taken?,456987,39
b346,2,Are the women twins?,456987,39
b347,1,Where is the banana farm is located?,419171,40
b348,2,How much is the man is being paid to pick bananas?,419171,40
b349,1,Are the people that planted those trees in such a way to clear that canopy covered trail even alive now?,13182,36
b350,2,"So a horse meets a lady at the entrance of this trail. She says, ""I need to find a flower to win the heart of an older gentleman"". The horse says, ""Sure, I can help you get there. Hop on. There are a great variety of species to be found"". Placing her faded canary gold shawl on the kind horses back, She says, ""That's great! But I'm looking for a specific one"". She hops on, and with a light daft trot, they set off, past other passersby.
What kind of flower is the lady looking for from the within this trail?",13182,36
b351,1,Do you think this giraffe is happy in this enclosure?,110084,36
b352,2,Are there enough people watching the giraffe and possibly its family from just off screen to maintain the sustainability of this location?,110084,36
b353,1,How much rain fell that day?,185663,40
b354,2,Where is this photo taken? ,185663,40
b355,1,Which country is this?,123552,40
b356,2,Is the guy the owner of the bike or he is borrowing it?,123552,40
b357,1,What is his batting average?,203847,40
b358,2,Did the batter hit the ball?,203847,40
b359,1,What flavor is the cake?,362683,41
b360,2,Is anybody in this picture related?,362683,41
b361,1,What kind of phone is in his hands?,239307,40
b362,2,Is that his father behind him?,239307,40
b363,1,Where is this beach located?,563617,41
b364,2, was this picture taken in the morning or the afternoon?,563617,41
b365,1,How long does it take to get the horse so fluffy from brushing and combing? ,440311,41
b366,2,Is the horse at the fence of her home or a farm?,440311,41
b367,1,What kind of life does this woman live?,376731,43
b368,2,Are mopeds popular as a form of transportation in this city?,376731,43
b371,1,Would you play baseball with your friends in a park if you had the chance?,14502,43
b372,2,How long does it take to find a good spot to relax in a public park?,14502,43
b373,1,Was this picture taken during an event?,565767,41
b374,2,Is he right-handed or left-handed and does this determine which foot he puts on the snowboard in the front?,565767,41
b375,1,Where does Penn State University find the money to have a police motorcycle?,250737,43
b376,2,How does Penn State University campus police promote their presence?,250737,43
b381,1,What brand is the dress shirt?,135369,43
b382,2,What are some good pizza restaurants to eat out at in your city?,135369,43
b383,1,Are they shopping for a phone or a phone accessory?,379261,41
b384,2,do they want the iPhone 3G?,379261,41
b387,1,How foggy does this area get around this time of the year?,338597,43
b388,2,Do you like to take walks along the beach?,338597,43
b393,1,How high is this building that the man is standing on?,458914,45
b394,2,Is this a pet bird?,458914,45
b397,1,What could make this player get kicked out of the game?,22482,45
b398,2,How long has this player been playing baseball?,22482,45
b401,1,How high is this wave?,79151,45
b402,2,Is the waves this high all day?,79151,45
b403,1,Why is he taking a picture of the pizza?,460362,45
b404,2,What pizza place is this?,460362,45
b405,1,What type of kite is she flying?,53712,45
b406,2,Where is this place located?,53712,45
b407,1,Should bikers be allowed to ride on the highway opposed to the bike lane?,390756,46
b408,2,Do skateboarders have to follow the rules of the transportation system? ,390756,46
b411,1,What emotion is shown by the child on the right?,229919,46
b412,2,What is an appropriate bedtime for a 3-year old?,229919,46
b413,1,What is the most expensive wine from Italy?,240046,46
b414,2,What pairs best with red wine? ,240046,46
b417,1,What are the steps to tie a tie properly?,363957,46
b418,2,How should a flag be positioned when it is inside of a building?,363957,46
b419,1,How far can horses travel without needing a break?,39141,46
b420,2,What can be used to effectively travel across a body of water in this century?,39141,46
b421,1,How long have the skiiers been skiing?,56023,47
b422,2,Who is the best skier,56023,47
b423,1,Where did this man buy his kite?,468279,48
b424,2,Is this man married?,468279,48
b425,1,Can cows communicate when they are afraid?,262670,47
b426,2,How much do cows eat?,262670,47
b427,1,What is the dog's name?,381789,48
b428,2,Will the dog catch the frisbee?,381789,48
b429,1,Where is the lady on the bike going?,281160,48
b430,2,How many people in China use Dove?,281160,48
b431,1,What is causing the traffic?,136043,48
b432,2,What is the temperature in this picture?,136043,48
b433,1,What is she taking a picture of?,264309,48
b434,2,What company does she work for?,264309,48
b435,1,What beach is this? ,418569,49
b436,2,Are they brothers or friends? ,418569,49
b437,1,What airport is this ?,381107,49
b438,2,What flights are taking off?  ,381107,49
b439,1,How many different bus routes are in this city?,579568,47
b440,2,How much rain falls here every year?,579568,47
b441,1,How many strips are there? ,251502,49
b442,2,Is this a male or female? ,251502,49
b443,1,Who’s son is this lol ? ,150614,49
b444,2,Is this mini league? ,150614,49
b445,1,Who is taking this picture? ,67974,49
b446,2,What restaurant is this? ,67974,49
b447,1,Is this elephant more athletic than a lion?,399282,50
b448,2,Should this elephant be free?,399282,50
b449,1,What are your thoughts on police brutality?,366414,50
b450,2,Are police as bad overseas as America?,366414,50
b451,1,Should children this young eat solid foods?,238200,50
b452,2,Should children eat canned foods?,238200,50
b453,1,Who was the opponent in tis match?,395178,47
b454,2,What was the score at the end of this match?,395178,47
b455,1,Will public transportation ever be the same after covid?,577448,50
b456,2,Do you put subways on the same level as public buses?,577448,50
b457,1,What is the elephants age?,201342,51
b458,2,What is the name of the man with the Elephant?,201342,51
b459,1,where is this place the girl is eating the pizza?,16359,51
b460,2,is that  pizza with extra cheese or just the  ordinary pizza for that location?,16359,51
b461,1,What city would you associate a horse and carriage with?,290136,50
b462,2,Should horses be allowed on city streets?,290136,50
b463,1,Who is teaching this tennis lesson?,528870,47
b464,2,"How much are tennis lessons?
",528870,47
b467,1,is the baby safe so close to the water?,489263,51
b468,2,was the woman dancing or just taking a step?,489263,51
b469,1,was the base runner safe?,578023,51
b470,2,What was the score at the time?,578023,51
b473,1,where did the female get that  colorful umbrella?,372604,51
b474,2,Did it rain that day?,372604,51
b479,1,Where did the girl get the teddy bear?,203497,53
b480,2,Where did the girl get her shirt from?,203497,53
b481,1,How long have the men been skiing for?,402224,53
b482,2,What country are these men skiing in?,402224,53
b485,1,Are the people in the image professional athletes?,405057,54
b486,2,Are they playing on the same team?,405057,54
b487,1,Where did these women get their jackets?,261673,53
b488,2,Where was the phone in the image bought from?,261673,53
b489,1,Where were these horses raised?,544261,53
b490,2,What food is fed to the horses for their competition?,544261,53
b491,1,Is the tennis player playing a game of singles or doubles?,164262,54
b492,2,Is the tennis playing winning or losing?,164262,54
b493,1,What type of flowers are pictured?,147716,54
b494,2,Are the flowers real of fake?,147716,54
b495,1,How long do these women have until they reach their destination?,105633,53
b496,2,What's the name of the building in the background?,105633,53
b497,1,Are the horses wild?,187401,54
b498,2,Is the bigger horse the parent of the smaller horse?,187401,54
b499,1,Where are this person and the horse going?,402762,54
b500,2,Is the person riding in a Western saddle?,402762,54
b501,1,What was the goalie thinking when holding the ball?,99184,55
b502,2,How did the goalie feel in this moment?,99184,55
b503,1,How do you like the surfboard?,571343,55
b504,2,Why do you like surfing?,571343,55
b505,1,Is that a parasol or an umbrella?,134344,55
b506,2,What event were you attending in the photo?,134344,55
b507,1,How is the chocolate donut?,210729,55
b508,2,Where did you purchase the coffee drink?,210729,55
b509,1,Is he playing a game\watching a video on his phone?,145621,56
b510,2,Does he have a reason for being on his phone outside?,145621,56
b511,1,How were the trainers able to make the elephants balance on each other?,438795,55
b512,2,What kind of event was this?,438795,55
b525,1,Do babies develop a sense of taste early on or just eat what is in front of their plate?,53897,60
b526,2,What kind of home and environment do you think this baby is being raised in? ,53897,60
b527,1,Did the person who took this photo intentionally make it blurry?,431043,56
b528,2,How did the person who took this photo make it blurry; did they shake it or was it just an effect?,431043,56
b531,1,What country is this man in?,542832,56
b532,2,"Does the man in this image live in this country, or is he just a tourist passing by?",542832,56
b533,1,Why are there so many people surrounding this one surfboard?,556512,56
b534,2,Is there something lurking in the water?,556512,56
b537,1,How long has this player been playing soccer? Does she enjoy it?,200910,61
b538,2,I see men in the background -- is she playing recreationally or a real game of mixed gender soccer?,200910,61
b539,1,Do you think that pizza is appetizing?,370059,60
b540,2,Do you think the people there are celebrating a birthday?,370059,60
b541,1,What Wii game are they playing?,245590,56
b542,2,Are they competing against each other or playing as a team?,245590,56
b545,1,Is this a baby shower or a birthday party?,67462,61
b546,2,"What is the connection between these two people - are they siblings, friends, or partners?",67462,61
b549,1,What liquid is she carrying around in that plastic bag?,271633,61
b550,2,What country is this from and are they in an economic crisis at the moment?,271633,61
b551,1,How skilled do you think this player is?,542090,60
b552,2,Do you think tennis is a fun sport to play?,542090,60
b553,1,do you believe this is a historical place?,80404,62
b554,2,where do you think this picture takes place?,80404,62
b555,1,what could she be thinking?,81463,62
b556,2,where could she be located?,81463,62
b557,1,do you believe this is pro tennis?,478052,62
b558,2,is she practicing or has an opponent?,478052,62
b559,1,Would this be an ideal spot for summer vacation?,12386,60
b560,2,How far do you think it takes to reach the mountains in the background?,12386,60
b561,1,do you think this man is a doctor?,126552,62
b562,2,is he in a hospital?,126552,62
b563,1,where are these people located?,366897,62
b564,2,are they having class?,366897,62
b565,1,Are those two people related or just friends? ,180354,60
b566,2,Do they plan to post these pictures on social media?,180354,60
b567,1,"What year was the wine they're drinking, made?",514346,61
b568,2,"I wonder if this is a frequent thing for them, going out for wine, or if it's just old friends seeing each other after a long time?",514346,61
b569,1,Is she cosplaying or in a work uniform?,356868,61
b570,2,What character is she cosplaying as?,356868,61
b579,1,What is this boy's name?,446557,66
b580,2,Does this boy play any sports other than baseball?,446557,66
b583,1,Is the man and the boy related?,414422,66
b584,2,How old are the man and the boy?,414422,66
b585,1,Does this woman live in this house that she's pictured in?,305600,66
b586,2,Did this woman break off the fridge door or was it already broken off?,305600,66
b589,1,Is this surfboard sturdy?,518966,66
b590,2,How much did this surfboard cost?,518966,66
b591,1,What do you think the horses are thinking in this picture? ,239928,65
b592,2,I wonder if all horses enjoy humans sitting on them. ,239928,65
b593,1,Who owns this umbrella?,236350,66
b594,2,Is the umbrella functional?,236350,66
b597,1,Why is the clock placed behind the chair? ,15906,65
b598,2,Why are a lot of chairs placed beside a window? ,15906,65
b601,1,Why is this family so engaged with what’s on their tv? ,403743,65
b602,2,I wonder why this family all have similar facial expressions at what they see.,403743,65
b605,1,Why is this elephant looking like he’s so bored?,83468,65
b606,2,Why is the lady in the picture the only one who looks like sees enjoying herself? ,83468,65
b609,1,Where do you think she bought that umbrella?,145679,69
b610,2,What do you think the weather is in the photo?,145679,69
b611,1,When do you think the photo was taken?,179687,69
b612,2,Do you think the person taking the picture liked the tie?,179687,69
b613,1,Why does this skier appear to be walking up the slope of this mountain?,288486,68
b614,2,What mountain is this skier on?,288486,68
b615,1,Do you think the dogs get along well?,190718,69
b616,2,How old do you think the dogs are?,190718,69
b617,1,Why are all the trees pointed at the top? ,480026,65
b618,2,Why does the guys sled in the picture not have any snow underneath it? ,480026,65
b619,1,How many times do you think that person has fallen while skateboarding?,159554,69
b620,2,How long do you think they've had that board?,159554,69
b621,1,What type of camera do you think this photo was taken with?,390797,69
b622,2,How old do you think the person is in the photo?,390797,69
b625,1,Why is that lady looking at the door?,433296,68
b626,2,To whom is the lady in black speaking?,433296,68
b629,1,Why is this skater performing stunts inside of this building?,501381,68
b630,2,Is this a recreational center that the skier is using to perform his stunts?,501381,68
b635,1,Are these elephants in a zoo or are they roaming free?,136078,68
b636,2,How old is the baby elephant?,136078,68
b639,1,What kind of seasoning did this man put on his chicken?,243304,68
b640,2,What kind of oven is the man using to back his chicken?,243304,68
b641,1,Are those donuts for one person or a whole family?,107147,71
b642,2,Will drinking 2 different beverages cause stomach pain?,107147,71
b643,1,Are there anymore animals getting a shot?,458864,71
b644,2,Does this setting take place outside of America?,458864,71
b645,1,Where are they traveling to?,481874,71
b646,2,Are they trying to get a  perfect photo?,481874,71
b647,1,Is the lady in the middle recording something or dialing a number?,192524,71
b648,2,Is the lady to the left secretly looking over at the woman's phone?,192524,71
b649,1,Is this area known to be safe?,48747,71
b650,2,Have people been robbed when sleeping on benches?,48747,71
b651,1,Should riding horses in towns be legal?,7524,72
b652,2,Do you prefer biking over walking?,7524,72
b653,1,Would you ever ride a bike in a skirt?,243472,72
b654,2,Do you think the lady in the picture is in a rush?,243472,72
b655,1,What kind of vehicle do you think the groom drives?,110596,73
b656,2,Are they a happy couple?,110596,73
b657,1,Do you have any younger siblings?,151729,72
b658,2,Are the kids in the picture related?,151729,72
b659,1,What kind of building could this be?,555101,73
b660,2,Does the guy in the picture live here?,555101,73
b661,1,Do you have a culture or background that you are proud of?,151327,72
b662,2,How do you feel about people performing on stage as a different culture/ethnicity?,151327,72
b663,1,"Who made those picture frames on the wall?
",521867,73
b664,2,Are all homes painted this way?,521867,73
b665,1,What is your go-to Starbucks order?,559995,72
b666,2,Have you ever went the wrong direction on a one-way street?,559995,72
b667,1,Are chairs always arranged in this order?,100300,73
b668,2,Who do you think that man is speaking to on the phone,100300,73
b669,1,Do all cats like to be held in this manner?,294909,73
b670,2,How old exactly is the lady in the picture?,294909,73
b671,1,What are the couple in the middle of the picture talking about?,252952,74
b672,2,What time of year is this picture depicting?,252952,74
b673,1,Why is this woman allowing her dog to pee on this pillar?,366313,74
b674,2,Where will the woman go after she walks her dog?,366313,74
b677,1,What is the artist trying to say with this piece with the arrows?,369452,74
b678,2,How long did this art piece take to make?,369452,74
b681,1,How much weight can the place on the bottom carry?,112410,74
b682,2,How many people are inside that space shuttle?,112410,74
b689,1,Is the woman wondering how to use the remote?,405121,77
b690,2,What is the woman looking at?,405121,77
b691,1,Are the people expert skiers?,538977,77
b692,2,Where are they headed?,538977,77
b693,1,Who is with the girl at this bakery?,529179,77
b694,2,Is the girl dressed for a special event?,529179,77
b695,1,Who took this photo?,471686,78
b696,2,Why does he look so sad?,471686,78
b697,1,Which player is doing the best?,552453,77
b698,2,What game are they playing?,552453,77
b699,1,Where is he dropping the bags into?,202076,79
b700,2,How much do you get paid to hand off bags to this device?,202076,79
b701,1,Are bananas always shipped in large quantities?,179209,77
b702,2,What will keep the bananas from falling off of the open back of the truck?,179209,77
b703,1,What is the score of this tennis match?,402916,74
b704,2,Is this player a grass court specialist?,402916,74
b705,1,Why is the room this dingy?,466445,79
b706,2,What's that blue thing in the room?,466445,79
b707,1,Why do you think he flys kites?,23951,78
b708,2,Do you think he loses the kite?,23951,78
b709,1,Is that an alien?,248797,79
b710,2,Why are the people reacting so casually to this space visitor?,248797,79
b711,1,Is there really enough fruit to cover this tart?,386419,79
b712,2,Is there really enough for everyone?,386419,79
b713,1,how many players are required to play in baseball?,363469,80
b714,2,can you hit the ball out of bounds and still manage to make a homerun?,363469,80
b715,1,Is he too drunk to realize he's staring at the sink?,141386,79
b716,2,How many beers has he had already?,141386,79
b717,1,Why do you think the lady in the blue hair not involving herself with everyone else?,267048,78
b718,2,Did everyone get a turn at the game or was she the only one playing?,267048,78
b719,1,What occasion is the lady dressed for?,426776,81
b720,2,How did they obtain that white stuffed bear?,426776,81
b721,1,should kids be allowed to swim on the deeper ends of a public pool?,493983,80
b722,2,how big is the pool?,493983,80
b723,1,Is she a professional tennis player?,500005,81
b724,2,How skilled is she at tennis?,500005,81
b725,1,should phones be allowed while public speaking?,474668,80
b726,2,what is the public speaker talking about?,474668,80
b727,1,What is the relationship between these 2 people?,233902,81
b728,2,What occasion was the pizza made for?,233902,81
b729,1,is it best to wear loud colored clothing while skiing?,225036,80
b730,2,what state is this located in?,225036,80
b731,1,How many people are on that train?,551470,81
b732,2,What is the train's next destination? ,551470,81
b733,1,I wonder who has the most experience out of all of them with riding horses?,560885,78
b734,2,what is the girl in the purple shirt holding in her hand?,560885,78
b735,1,Does the elephant still have parents?,66406,81
b736,2,How much does the man get paid for doing this type of work?,66406,81
b737,1,would this be considered a regular motorcycle?,275544,80
b738,2,is it legal for this type of transportation to be riding on the shoulder?,275544,80
b739,1,How much weight do you think a tiny bike like that could support?,302236,82
b740,2,How does that guy make sure that his knees don't touch the ground and get scraped?,302236,82
b741,1,What topic do you think this professor is talking about? Does his hairstyle suggest what field he works in?,427169,82
b742,2,Do you think the person in the left side of the photo's frame is actually recording the professor speak?,427169,82
b743,1,"Is this man about to eat the banana, or is he simply smelling it in order to see if it's actually good to eat?",45097,82
b744,2,What inspired this man's beard and moustache pattern? (I love it by the way),45097,82
b745,1,"Is this horse automatically not a racehorse, due to its stature, or its role in transporting people in this way?",423247,82
b746,2,"Do these people work for this particular racetrack, the meet itself, or certain horse owners?",423247,82
b747,1,Do you think this picture was taken for fun or it has a deeper meaning to it?,325957,78
b748,2,Do you think she experienced a lose of someone because drivers wouldn't stop?,325957,78
b749,1,What inspired this player's bat design?,468401,82
b750,2,Does the player's helmet suggest what position he plays for on his team?,468401,82
b757,1,Where are these people?,339670,84
b758,2,What's inside of all these suitcases?,339670,84
b759,1,Are these women related in any way?,130834,84
b760,2,Are they working together?,130834,84
b761,1,Are they celebrating a good moment?,58831,84
b762,2,Why is he pointing at her?,58831,84
b765,1,Which of these people would you invite to see an action movie with?,86560,85
b766,2,How do you think this group feels about college education?,86560,85
b769,1,How did this shop come to have so many glass ornaments?,468529,85
b770,2,What would you need to be employed in a place like this?,468529,85
b771,1,What other activities could this person be interested in?,53275,85
b772,2,What country is the kite flier located in?,53275,85
b773,1,Is she in love with someone?,494671,84
b774,2,How old is she?,494671,84
b775,1,I wonder what's the background of the person who owns this box?,426829,85
b776,2,Does this box belong to a boy or a girl?,426829,85
b777,1,What district is this photo taken in?,146313,85
b778,2,How is the weather usually in this country?,146313,85
b779,1,Why does the boy to the right look like that?,229827,84
b780,2,Are they all siblings?,229827,84
b781,1,Why is the boy at the location in the image?,259652,86
b782,2,What is the purpose of the wires on the top right of the image?,259652,86
b783,1,What team is winning this baseball game?,35552,86
b784,2,Is the person playing in the image a new player or have they played before?,35552,86
b785,1,Is this the first or the last serve of the tennis game?,398099,86
b786,2,Is the woman in the picture winning the game or losing?,398099,86
b787,1,Is the man in the image a parent?,47680,86
b788,2,"Since there are pots and plates in the background, is the man in the image a chef?",47680,86
b789,1,Is the team that the man in the image is in winning the baseball game?,56313,86
b790,2,How many baseball games has the man in the image played?,56313,86
b797,1,Are the two boys related to each other?,9895,88
b798,2,Are the boys old enough to attend the first grade?,9895,88
b801,1,Who does the surf board belong to?,48229,88
b802,2,Where is this beach located?,48229,88
b803,1,How far away is the kite?,126681,89
b804,2,Where is this beach?,126681,89
b805,1,Are these two on a date or are they part of a bigger gathering?,460575,88
b806,2,Why is the tie over the boy's shoulder?,460575,88
b807,1,"Where is this restroom?
",454894,89
b808,2,What type of camera is the woman holding?,454894,89
b809,1,"What country was this image taken in?
",41745,89
b810,2,What is going on in the image?,41745,89
b811,1,What kind of license do you need to haul that kind of load?,270716,88
b812,2,Are the cars stopped because of a traffic signal?,270716,88
b813,1,What model of plane is this?,316474,89
b814,2,How did this plane crash?,316474,89
b815,1,Why is this woman dressed in this manner?,420397,88
b816,2,Are the two walking together a couple?,420397,88
b817,1,Where was this picture taken?,87096,89
b818,2,How ripe are the majority of the bananas? ,87096,89
b823,1,How old is this child?,354772,91
b824,2,What time is this event?,354772,91
b827,1,How fast can this motorcycle go?,442321,91
b828,2,What are the intersection names?,442321,91
b831,1,Which boy will get a goal?,414314,91
b832,2,Is this event at a school?,414314,91
b833,1,What country is this event taking place in?,14159,91
b834,2,Do women celebrate in these festivals?,14159,91
b837,1,What floor of this boat are the service persons on?,446141,91
b838,2,Which event are they celebrating?,446141,91
b841,1,Are these two groups located in the same country?,6332,93
b842,2,Who do the homes in the pictures belong to?,6332,93
b843,1,"Which direction is the train facing, north or south?",206467,93
b844,2,How many cars are attached to the train?,206467,93
b845,1,How many pairs of underwear are in the suitcase?,337536,93
b846,2,Is the person traveling domestically or internationally?,337536,93
b847,1,What is the temperature of the food being consumed?,229233,93
b848,2,Where were the individuals' clothes made?,229233,93
b849,1,Where are the buttons on the machine located?,431625,93
b850,2,What channel is the tv on?,431625,93
b851,1,Why will there not be exit around 7am ,172151,94
b852,2,What's the place called,172151,94
b853,1,Why is the man face like that,550870,94
b854,2,Isn't the pizza good,550870,94
b855,1,Why is he smiling,204467,94
b856,2,What's this child holding,204467,94
b857,1,Why are they in the beach ,80426,94
b858,2,What is the man playing with?.,80426,94
b869,1,Where can I learn that,441633,94
b870,2,Looks good,441633,94
b873,1,Is this teddy bear fluffy,399825,99
b874,2,What room is this,399825,99
b879,1,Is the group enjoying the cake that they are currently eating?,493114,96
b880,2,"Is the group going to move to a different and more suitable location so that they can enjoy the cake, or is the cake there for a prank?",493114,96
b881,1,Are the two men related,327369,99
b882,2,Is the tennis match beginning or has it ended,327369,99
b885,1,"Where is the other person who ordered the food, and are they getting something for the woman who doesn't have anything to eat?",64492,96
b886,2,What else does this place serve other than what is currently on the plate?,64492,96
b889,1,What reason does the male have for being in the kitchen?,468518,96
b890,2,What is the female going to get out of the fridge that she appears to be opening?,468518,96
b891,1,What brand of computer is this,385401,99
b892,2,Is that a male's or female's hand on the keyboard ,385401,99
b893,1,What and when was this tennis game?,473616,96
b894,2,What is the current score at the time of this tennis serve?,473616,96
b895,1,What state was the picture taken,435011,99
b896,2,Is the giraffe a male or a female ,435011,99
b897,1,"What is the military procession doing in this case, and why is it specifically a cavalry unit?",567858,96
b898,2,"What time period was this image taken, before or after World War One?",567858,96
b899,1,How old is the dog,28878,99
b900,2,What time of the day was this taken,28878,99
b901,1,How do people cope when their house is stuffy? ,369777,100
b902,2,Do you think light affects the eyes? ,369777,100
b913,1,What city do you think she is in?,335027,103
b914,2,What do you think her hobbies are?,335027,103
b919,1,Did they finish their food?,331523,104
b920,2,How many people were dining with them?,331523,104
b927,1,Was this a free ride or is it a paid service?,298008,104
b928,2,Where is their destination?,298008,104
b931,1,Did the child get to smash the cake or was it cut?,8024,104
b932,2,Did the red frosting taste good?,8024,104
b935,1,How safe is surfing? ,69578,100
b936,2,Should non professionals be allowed to surf? ,69578,100
b939,1,Does the athlete seem relaxed? ,275685,105
b940,2,Do you think he/she would make it down safely? ,275685,105
b941,1,How many injuries do you think they have had while skiing?,20711,103
b942,2,how long do you think they were skiing that day?,20711,103
b943,1,Do you think skiing is safe? ,380227,100
b944,2,What do you wear to protect yourself when skiing? ,380227,100
b945,1,Is this their first time going skiing?,331271,104
b946,2,Did they make any snowballs?,331271,104
b947,1,What do you think that piece of art on the wall means? ,260134,105
b948,2,"Is this a dinner, or a restaurant? ",260134,105
b949,1,how much do you think he gets paid per hour?,265010,103
b950,2,What do you think the restaurants sanitation score is?,265010,103
b951,1,Are they sisters?,462037,104
b952,2,How old are they?,462037,104
b953,1,Does the athlete seem pressured? ,151927,105
b954,2,"From her stance, do you think she'll hit the ball correctly? ",151927,105
b955,1,What country do you think the groom is from? ,296233,105
b956,2,What church do you think they just wedded in? ,296233,105
b957,1,How do you think a man should dress to his wedding? ,296233,100
b958,2,Do couples need expert advice when picking their wedding dresses? ,296233,100
b959,1,"Is this person texting, or just surfing? ",249275,105
b960,2,Do you think this person is happy in the picture? ,249275,105
b961,1,How does the Aeroplane exit in space,163091,106
b962,2,How much speed can Aeroplane goes in space,163091,106
b965,1,What makes life easy for blind people? ,46592,100
b966,2,Do you think dogs that lead blind people have enough freedom as they'd like? ,46592,100
b967,1,What causes this reactions,208372,106
b968,2,What will the humans do with their pigs,208372,106
b971,1,What is the name of this player?,171967,108
b972,2,Is the player happy with his life?,171967,108
b973,1,Who's shop is that,254101,106
b974,2,Is the shop owner there,254101,106
b975,1,Are these 3 people true friends? ,367357,108
b976,2,Is anyone in this pic suffering from mental health issues?,367357,108
b977,1,Who win the game,577953,106
b978,2,Who get the man of the match,577953,106
b979,1,What country is this?,65195,108
b980,2,What time is it in this pic?,65195,108
b981,1,How old do you think he is?,128838,103
b982,2,Do you think he knows the two people in the background?,128838,103
b983,1,How long has this company been in business?,220615,108
b984,2,How often does this company sweep this street?,220615,108
b985,1,What causes this out break,520810,106
b986,2,Does the President did anything about it,520810,106
b987,1,Are they at school?,409681,108
b988,2,Are they having fun?,409681,108
b989,1,How long do you think the people in the picture have known each other?,126047,109
b990,2,How well are the abled people accommodating the wheelchair user in the picture?,126047,109
b993,1,Does this place look nice to visit?,29821,109
b994,2,How safe does this area look?,29821,109
b995,1,Do you think they are related?,365175,103
b996,2,DO you think they are college graduates?,365175,103
b997,1,What kind of clubs do you think the person in the picture is interested in?,508749,109
b998,2,What sort of project do you think this person is doing?,508749,109
b1001,1,How friendly do these two men seem with each other?,579533,109
b1002,2,What do the people behind the men shaking hands think of this interaction?,579533,109
b1005,1,Does the person in the picture seem more nervous or more confident?,553100,109
b1006,2,How determined does the person in this picture seem?,553100,109
b1011,1,Where is this tennis match located?,247545,111
b1012,2,Whose is this tennis player competing against?,247545,111
b1013,1,What is the name of this animal,149842,112
b1014,2,Is the animal dangerous,149842,112
b1017,1,Which stadium are they in?,329563,111
b1018,2,Which inning are they in?,329563,111
b1019,1,"What is the camera man doing, is he on skis too?",132710,113
b1020,2,"Do you think this man had enough sleep, he seems to be a pro at sleep snow skiing. ",132710,113
b1021,1,What is he doing,54678,112
b1022,2,How fast can he go,54678,112
b1023,1,What are they doing?,544294,112
b1024,2,Is this a family reunion?,544294,112
b1025,1,Where are they at?,26504,112
b1026,2,Who are they?,26504,112
b1027,1,What are the group of people looking at?,10890,116
b1028,2,What is being served by the people in the truck?,10890,116
b1029,1,What mood are they in?,518472,112
b1030,2,Are they celebrating?,518472,112
b1031,1,Is this game being played during the pandemic?,424124,111
b1032,2,Does the field consist of real grass?,424124,111
b1033,1,"These guys don't look too comfortable being on camera, how would you act in the same situation?",366925,113
b1034,2,What kind of apple laptop is he using?,366925,113
b1035,1,Where are they?,155198,116
b1036,2,What is the woman smiling at?,155198,116
b1037,1,Do you think they are brothers or very good friends? ,366925,114
b1038,2,Are these men computer programmers? ,366925,114
b1039,1,Is this a parade?,155198,111
b1040,2,Is this a carnival?,155198,111
b1041,1,In what location is the person in?,513810,116
b1042,2,Can the kite fly?,513810,116
b1043,1,Where do you think the stereo is located?,343908,113
b1044,2,How long do you think this person is usually in front of their mirror?,343908,113
b1045,1,What is being cooked in the pan?,257773,116
b1046,2,Who is the person cooking at the stove?,257773,116
b1047,1,Is this mirror actually a television?,343908,111
b1048,2,Why is this image in a mirror?,343908,111
b1049,1,Is this lady married?,257773,115
b1050,2,What could her favorite breakfast be?,257773,115
b1051,1,What meal of the day do you think she's preparing? ,257773,114
b1052,2,How much effort do you think the photographer put into snapping a good quality photo?,257773,114
b1053,1,Who are the group of people in the water?,556512,116
b1054,2,What are the people looking at?,556512,116
b1055,1,Bad camera or ultra speed?,257773,113
b1056,2,Do you think thats a ramen bun?,257773,113
b1057,1,Do you think the person is flying the kite or taking a picture?,499120,113
b1058,2,How hard would it be to get the kite out of one of those trees?,499120,113
b1059,1,Is this a zoo or a reserve?,329118,115
